,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
17,001d874a4d3e8813,"""::::Jmabel; in regards to predominant scholary consensus who is it that allegedly claims """"despite """"Third Way"""" rhetoric, fascism in power functioned rather consistently as a right-wing force""""? As far as I'm aware (owning numerous books on the subject) that is not the scholary consensus at all. The consensus, developed by respected scholars of fascism who write in a manner which is not bias to any interest group such as Roger Griffin, Hamish McDonald, Roger Eatwell and Zeev Sternhell all recongise fascism as a """"Third Way"""" as the references show.

The only dissenters I'm aware of who seem to think fascism has absoutely no leftist connections and is merely a radical right system are street level socialists who want to put as much distance between the movements as possible. This of course does not come from educated people in a position to write books. For example, even the foremost scholary expert on Fascism, and a former member of both the Communist Party and then Socialist Party of Italy, Renzo De Felice doesn't try to """"cover up"""" its socialistic origins and third way status. This is a man who has wrote a definitive seven volume piece on Mussolini. -   

""",0,0,0,0,0,0
18,001dc38a83d420cf,GET FUCKED UP. GET FUCKEEED UP.  GOT A DRINK THAT YOU CANT PUT DOWN???/ GET FUCK UP GET FUCKED UP.  I'M FUCKED UP RIGHT NOW!,1,0,1,0,0,0
19,002264ea4d5f2887,"Why can't you believe how fat Artie is? Did you see him on his recent appearence on the Tonight Show with Jay Leno? He looks absolutely AWFUL! If I had to put money on it, I'd say that Artie Lange is a can't miss candidate for the 2007 Dead pool!   

  
Kindly keep your malicious fingers off of my above comment, . Everytime you remove it, I will repost it!!!",1,0,0,0,0,0
20,0023daf96917e0d0,REDIRECT Talk:Frank Herbert Mason,0,0,0,0,0,0
21,0028d62e8a5629aa,"All of my edits are good.  Cunts like you who revert good edits because you're too stupid to understand how to write well , and then revert other edits just because you've decided to bear a playground grudge, are the problem.  Maybe one day you'll realise the damage you did to a noble project.  201.215.187.159",1,0,1,0,1,0
22,002a6beca33307b3,"I would appreciate an apology from both of you but I can see that is unlikely.
If not Please don't waste my time any longer with attempts at trying justify either your or Plasma Physics transgressions toward me or bother me any longer about this issue and I SHALL LEAVE YOU ALONE and seek others here who deserve my considerate attention.",0,0,0,0,0,0
23,0030614cfd96d9d1,"In the same direction, is it really necessary to name all the US states who recognize it? Why not give just the number of states? This is not an American encyclopedia, but an universal one, I don't see why every single US states which recognize it should be named.  (ix)",0,0,0,0,0,0
24,00316bcc0d1bc6e0,", 20 December 2006 (UTC)

You must not play Metal Gear Solid 2 that often. GW is the Arsenal Gear A.I. that went haywire after Solid Snake uploaded Emma's virus.  19:32",0,0,0,0,0,0
25,003217c3eb469ba9,"Hi! I am back again!
Last warning!
Stop undoing my edits or die!",1,0,0,1,0,0
26,0036621e4c7e10b5,"Would you both shut up, you don't run wikipedia, especially a stupid kid.",1,0,0,0,1,0
27,0038d1dc2ad29469,"Personal attacks in Fruit Brute VfD 

My apologies if I'm being to critical, but I feel that many of the comments made in the Fruit Brute VfD debate were far from reasonable.  There had to be a more diplomatic way to disagree with 's assertion on the initial sentence than don't lie, it makes you look even more juvenile.... Learn to face up to when you've goofed, it will go a long way in your life  The attacks do to his age certainly border on a personal attack.  Were Bart133 forty, sixty, or eighty, would you have included the comment on how 'juvenile' he is?

I don't expect you to apologise to anyone, but I want to make it clear that I consider your comments in this VfD debate inappropriate, and I think their are many members of the community who would agree with me.   talk 06:46, 2005 Feb 7 (UTC)",0,0,0,0,0,0
28,0038f191ffc93d75,"Transliteration of Russian place names
In writing about Moscow Metro for the Malayalam Wikipedia, we are finding it difficult to correctly transliterate the Russian place names. For example, do we pronounce Park Kultury as PAARK KALTTARI or PAARK KALCHCHARI (or perhaps something completely different)? Can somebody please help by transliterating the list given in https://ml.wikipedia.org/wiki/സംവാദം:മോസ്കോ_മെട്രോ. (I am not putting the list here as I don't want to clutter up this page.) Thanks",0,0,0,0,0,0
29,003a19c04c079bf7,"LACK OF BALANCE

This article is seriously out of balance.  It would benefit greatly from the introduction of additional information about the negative aspects of the T-34.  Just for the record, this sort of balance problem is not uncommon when there is an over dependence on the works of a particular author.  For example, testing and evaluation of a T-34 by the US Army Ordnance Dept. exposed some very serious problems with the tank.  This type of information should be included in the article to bring it back into balance.",0,0,0,0,0,0
30,003bd094feef5263,"""
Hi
Thanks for our kind words. See you around ) Talk """,0,0,0,0,0,0
31,003caacc6ce6c9e9,"Collusion in poker 

This is regarded as most heinous form of cheating in poker, perhaps some mention of this (or example) is warranted?",0,0,0,0,0,0
32,003fa0c68deca750,"Check the following websites:

http://www.iranchamber.com/personalities/farabi/farabi.php
http://www.islam.org.br/%C2%A0al_farabi.htm
http://www.superbeyin.com/sohbet/sohbet.htm",0,0,0,0,0,0
33,0040017ef6277334,i can't believe no one has already put up this page Dilbert's Desktop Games so I did,0,0,0,0,0,0
34,0048e4ed8a0af433,"I'm not vandalizing  

I'm just having fun man, you have no sense of humor if you think I'm vandalizing stuff. lemonparty.org=this site now",0,0,0,0,0,0
35,004a23742282fee4,"Welcome to Wikipedia ! [bla] Discover Ekopedia, the practical encyclopedia about alternative life techniques. 

 
[bla] Discover Ekopedia, the practical encyclopedia about alternative life techniques.",0,0,0,0,0,0
36,004a789c03eda830,Including some appropriate mention of the Solomon article is not without some level of support .,0,0,0,0,0,0
37,004af8a71399a4dc,"""

Comment. I could not verify the claim.  (talk) """,0,0,0,0,0,0
38,004f5608984d99f1,"""

Having said that, I've temporarily removed my requests based on Cyde's advice, pending a """"request for consensus"""" i've asked for on the talk page. I urge anyone reading this to vote so we all know what the community wants.  """,0,0,0,0,0,0
39,004f6dbe69f3545d,"Conformity as healthy 

I may have missed it, but this article does not seem to address conformity as just a healthy behaviour. Such as the way that we conform to grammar so that we can be understood, or that we conform to laws because we recognise a need for an orderly society. 194.126.85.214",0,0,0,0,0,0
40,004f981460421bdf,"Hi, I am new to wikipedia. Read up on pandemics today. I am impressed by the quality of information, to my knowledge not easily available elsewhere in the same easily accessible format. Thank you all of you for creating this content and making it accessible.",0,0,0,0,0,0
41,0053bab79133c0fc,"Well, it still needs expansion in areas, citations in others, more images (was going to get a pic of the Stanley Cup banner tonight at the Hitmen game, but forgot my camera) and a thorough review/copy edit by someone with a better flair for words than I, but work progresses.  lute",0,0,0,0,0,0
42,0057e30091cf3e81,"""

 A cookie for you! 

  A cookie for you   """,0,0,0,0,0,0
43,00584d887401f47b,"06, 29 December 2007 (UTC)
Yep. LOL, the [[Reformist Party (Serbia)|Reformist Party] is having another go (the 20th very last on the parliamentary election, winning less votes than notable to actually be mentioned). ) 
By the way, here's something very little people have figured out - the new Constitution of Serbia has been brought to enable Kosovo' secession. The 1990 Constitution barred that as a possibility, and after the Kumanovo Military-Technical Agreement was signed between NATO and FRY the SRS broke its coalition with SPS and the government collapsed, causing new elections - because that was unconstitutional, as an act of highest treason, enough to be tried from maximum sentence (which the Radicals demanded from then to his death, to have a trial in Serbia, and to be tried for treason among other reasons). This constitution releases the authorities from that weight, and they won't have to go to prison if they recognize any form of further loss of sovereignty in Kosovo. ;)   15",0,0,0,0,0,0
44,00585c1da10b448b,"New WikiProject Novels initiative
We have begun a new initiative at the WikiProject Novels: an improvement drive. As a member listed here, you are being notified. Please see Wikipedia talk:WikiProject Novels#5-5-5 Improvement Drive and Wikipedia:WikiProject Novels/Collaboration for more details. Also I would like to remind you to keep an eye on the project talk page at Wikipedia talk:WikiProject Novels. Thanks,",0,0,0,0,0,0
45,005de39c51ef844a,"Azari or Azerbaijani? 

Azari-iranian,azerbaijani-turkic nation.",0,0,0,0,0,0
46,005e6b1369cbe377,"""

If you actually take the time to do a little bit of research Bloodofox, instead of jumping into what you perceive to be an avenue to pursue your vendetta against me, you'd have realised by now as would your colleague Kiyoweap that in all probability the kelpie==water horse==each uisge, just different terms in used in different places for the same entity. Which is why I challenged Kiyoweap to produce something decent on the each uisge, which I guarantee he'll be unable to do.  Corbett """,0,0,0,0,0,0
47,005ed4dfecd86188,"""

 Socialistm? 

There are two important features of Smith's concept of the """"invisible hand"""". First, Smith was not advocating a social policy (that people should act in their own self interest), but rather was describing an observed economic reality (that people do act in their own interest). Second, Smith was not claiming that all self-interest has beneficial effects on the community. He did not argue that self-interest is always good; he merely argued against the view that self-interest is necessarily bad. It is worth noting that, upon his death, Smith left much of his personal wealth to charity.

Good!  Let's all make sure we put forth the idea that Adam Smith was a socialist.  That's the wikipedia way!""",0,0,0,0,0,0
48,0061b075244dd234,"Once again, I responded to MileMoney's reasoning for his edit and I gave my reasoning for my edit.  Yes, it is absolutely relevant to this page.  There are other places for the discussion on income inequality than in the Progressive Tax article.",0,0,0,0,0,0
49,0063dd8f202a698a,"""

Actually, direct quotes that aren't in quotation marks and aren't attributed are generally known as """"plagiarism"""" and/or """"copyright infringement."""" But the NYT material isn't the issue, as you well know. The material from the """"Jewish Action Taskforce"""" is the problem.  """,0,0,0,0,0,0
50,0066dcf7d9ecd360,"""

 123 18:38, July 18, 2005 (UTC)

P.S. Feel free to leave a message on my talk page if you need help with anything or simply wish to say hello. )""",0,0,0,0,0,0
51,006854d70298693e,"Hi 

Hi, good day.

My deepest apologies that I had made the change.
I had made the change it was because I was there. On the day.
I was there on the day when they are all line up the most straightest one straight line,
the most biggest, the most brightest and highest star in the sky over my head
when the clock strikes 12 exactly at the noon on that day. (The date which I provided).
It was the most beautiful thing I ever see.
I know many thing need prove but I know what I saw that day. It is up to you now
but it was okay if black and white prove to be needed. I don't have any.
My sincere apologies for the trouble I had cause you.

I am from south east Asia.
I'm a Asia and I came from a very traditional Chinese family.

have a pleasant day",0,0,0,0,0,0
52,006a4cdda4960588,"friesers opinion is simple i guess. kursk was no turning point, german were on retreat before and after. i think hes correct. russians had more personnel before and after they improved their skill ( glantz ) this in combination forced germans to retreat only. the losses were not the problem, after the battle of kursk the tanks and infantry strenghts were more in favor for germans then before... , some weeks after kursk german tank strenghters were higher than before kursk ( zetterling )",0,0,0,0,0,0
53,006cf8c9f4cc4d57,"Sorry, the link you gave me is dead. And I formatted in harvnb, so plz help in that matter.",0,0,0,0,0,0
54,006de7a80921e04b,"""

 29 August 2006 
wow. i understand that the sentance I """"added"""" was not crucial and really does not change the content. But what is this?! has the community not gotten smaller? was it not caused by the automobile? have I not sourced the statement as asked? is it not a fact? is it not information? does it not help inform people as to why foresters falls is not as large as it seemingly once was? is it not the only peice of information in the article that bridges the span of time between 1870 and present? is the usfullness of the edit the only criteria used to determine if it will be reverted or not? if so it should be noted that I simply re-added the information after it was removed. was not the removal frivilous and unwarranted? what is the problem? why insist on the absence of this statement? it is unjustifiable. it is negligible. I am re adding the information as it is: A)factual, B) sourced, and C) informative. I assume that since there is no reason to remove it again (or in the first place) that you and all other Wiki Nazis will relax. If you are concerned with useless edits please see the edit fom the 26th. I know it was carried out by the great infallable Mindmatrix but imho that was the first useless change. """,0,0,0,0,0,0
55,006fc8cfaa4faf0b,", 16 December 2005 (UTC)
Mendel doesn't talk about those changes at all.  Mendel was refering to the Conspiracy section that used to be there.  16:53",0,0,0,0,0,0
56,007094f2f9efe035,"Correct, Dead is dead. There are, however, leves of wounds, hence the emphasis when they are serious. This is not a POV adjective.",0,0,0,0,0,0
57,0073059e6433db47,"George W. Bush approval rating graph 

http://upload.wikimedia.org/wikipedia/commons/1/10/George_W_Bush_approval_ratings_with_events.svg

The circle for the September 11th attacks looks too far right. Think you could update it?

Why are the data points post 2005 omitted?",0,0,0,0,0,0
58,00733f0a4a58cf42,"""

Sorry to interrupt but I'm at 1200 edits now... the first 200 were likely just on my own pages and because I was asking for help so much so maybe just 1000... or maybe less... but it still kind of counts. ♥♥Amulet♥♥ """,0,0,0,0,0,0
59,007f1839ada915e6,"Your blatant POV pushing 

Neither of you guys has made any contribution to this Italian history article other than to shove your unhistorical unconstructive modern POV in my face.
This is a HISTORY article. HISTORY.
Have you heard of that?
This is the reason why so many people get pissed off about the pedantry and idiocy and triviality of Wikipedia.
J*sus. Get a f*cking life.",1,0,1,0,0,0
60,008198c5a9d85a8e,"I did research thank you very much, and it is not in the relevance of the article. I think you may have to reseacrh WP:EL to amke sure you realise the facts about why these links are being deleted. I am willing to agree with people that only the official sites should be there, therefore I shall delete the game site and the otehrs now.",0,0,0,0,0,0
61,00822d0d01752c7e,"""

A """"TotallyDisputed"""" notice would probably be appropriate, given the depth of disagreement that exists here, but I cannot understand why highlighting statements identified by some as """"dubious"""" would constitute """"disfiguring the article"""".  SlimVirgin has also used that wording recently, but I rather think that inaccurate and irrelevant information is more of a """"disfigurement"""" than is a template notice.

To answer your second question: my """"side"""" has brought forward a proposal, and the other side has not yet responded.  This is sadly consistent with recent patterns of delay.  (I'll make no comment on whether or not this is a deliberate strategy.)   """,0,0,0,0,0,0
62,0082b5a7b4a67da2,Give me a permanat block raseac....!!! remember me....!!! Muslims dont you worry for these images they are trying to hurt us but they cant look these images are fake and have nothing to do with Islam or our prophet even their article is so lame wikipedia is not an authentic source its an encyclopedia for the kids which has not authenticity anyone can edit or write whatever they think...just like raeasc you can see he does not knows what Islam is and he talks about it so forget about wiki its lame they have no authenticity...i recommend they should add pissed christ in jessus article....they should...,1,0,0,0,0,0
63,008344a80c43b8c9,"Invite
 

Hi! I still did not have time to write the articles about the fundamentals of the Romani culture and society (that would have permitted a normal presentation, beyond the stereotypes), I hope in the near future I'll manage to do it. From the last discussion I just managed to organize better Category:Romani people by country and Category:Romani people by occupation and create some more articles about Romani persons.",0,0,0,0,0,0
64,0083790fbfe5014d,"I asked him a question about recall, maybe that would make you less troubled.  account",0,0,0,0,0,0
65,0087c131ccffe160,"Attacking another editor. How? I am trying to make a point about how easy it is to edit Wikipedia and his piece on George Orwell's page proved my point. It is common place for Wikipedians to help each other make better and a lot lesser bias edits and that is all i was trying to do. So if you wouldn't mind, please could you remove that warning.",0,0,0,0,0,0
66,00882ab8cfa42274,"""

Please see ref 1, 4 , 5 & 6 of this article, mentioned by Wikipedia for Youngest Patent holder of India. Moreover I mentioned about news & latest book about real life heroes, by providing notable & reliable reference. Do not you feel DNA group is reliable & notable reference as Its page exists on Wikipedia. Do you really believe that, what ever or who so ever provide information for this article is having bad intentions. In your words sock/meatpuppets. Did i asked/suggested anything from you to edit or write. I am a free man to send information & You are a free person to analyse it. Are you above Wikipedia? When ref 1, 4 , 5 & 6 of this article, mentioned by Wikipedia for Youngest Patent holder of India for the subject..Why you speak in bad words...Your words verbatim """"Any book or review which repeats the """"India's youngest patent holder and the youngest disabled patent holder in the world"""" claim that Bhati and his supporters are pushing fails as a reliable source.""""  How can you discourage people from sending information, which is relevant, reliable & notable122.161.30.232  """,0,0,0,0,0,0
67,008e2acf5bcf4be4,"New User 

Hello Gogo Dodo!

I am a new user on wikipedia and just wanted to ask if my new page could be removed from the deletion list.  My new page is Kaburst and i still have a lot i want to do with it.  I think the reason it was considered is because it starts off like it should be in wiktionary.  but yeah just give me some time to make it better.

Thanks!",0,0,0,0,0,0
68,008f1b06428778fe,"Regarding edits made during December 11 2006 (UTC) to José Mourinho
Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits.",0,0,0,0,0,0
69,008f93320e3661b8,"""::: You are wrong. Although I was blocked on some occasions, I was never blocked for Sockpuppetry or Vandalism. It was because of disputes on multiple topics with various socks of user:Hkelkar & user:VandalPetrol, both of which are permabanned. I have never used any other account. If you are permitted to edit then you should get other accounts deleted which says you are indeffed.  No-Blast 

""",0,0,0,0,0,0
70,00905910dcbcc8aa,"""

 An important message 

Block me. I can live with it.

The mess that's being made of Parker v District of Columbia is why Wikipedia can't rise above the level of a sophisticated Blog.

The """"Controversy"""" section doesn't belong there in the first place, and the fact that you and other non-experts are issuing """"warnings"""" indicates Wikipedia has become a sandbox for idiots.

Sorry I can't be more polite, but that's the long and short of it.

 

'""",0,0,0,0,0,0
71,0090c1f0788dd0e9,"""
Very well. I see that consensus has formed to show that they are indeed not POv but bad judgement on my part. Thanks for the comments anyway.Coldplay Expért Let's talk """,0,0,0,0,0,0
72,009565ee1bc64e68,"Decesed group members 

I've seen a few articles where band members have their name, sollowed by (deceased).  Whats wrong witht that?  It's just a little extra information for people who do not already know this.  Surely this is the main reason such the articles exist in the first place, or even why the whole wikipedia site exists!  What's so bad about adding this word after people's names if they are no longer with us?  It is factual, non-opinionative and does not slate them in anyway.",0,0,0,0,0,0
73,00958dec64c33224,"Please stop adding nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  2000",0,0,0,0,0,0
74,00961bcaadd6a278,"Well I will use my user page then, don't tell meyour gonna remove it too, because that will piss me off and drive me nuts. Also I am not making a personal ttack on Jimmy wales, I am saying he is a bit to greedy dont you think? He's got 6 million dollars already and now he's asking for more.",0,0,0,0,0,0
75,0097dd5c29bf7a15,u r a tw@ fuck off u gay boy.U r smelly.Fuck ur mum poopie,1,0,1,0,1,1
76,009820fe28cd24dc,"Its also expressly against guidelines to sneak in disallowed links in the discussion section, as Froman has done with his YouTube propaganda link above, but as evidenced throughout this page, the rules don't seem to be applied to Froman. Why don't you just go whole hog and add it to Feith's main page? There are plenty of unencyclopedic sources there now and no admin seems to have a problem with any link, anonymous, left wing, blogs, whatever you care to use seems to be fair game for Froman. 71.100.167.23",0,0,0,0,0,0
77,0098257c6952c9e3,"""==Deletion of Account==

Ok Blueboy, """"Editing from L31 G0NG L41 has been disabled by Blueboy96 for the following reason(s):

Came back from 31-hour block and picked it right back up again ... and judging by history, not likely to get it""""

for this:

""""this is to call attention to a topic which was """"resolved"""" before any of the matters were addressed.

there are moderators deleting Wikipedia History items, and moderator BorgQueen's edit of """"Cuisine of Hawaii"""" was simply a provocation and nothing more.

I am a reknowned Chef of Pacific Rim Cuisine, and the Cuisine of Hawaii, and the Cuisine of Hawaii is NOT """"local plate lunch"""" that is like saying the cuisine of Mexico is Frozen Burritos, or that the Cuisine of Canada is Starbucks pastries, or that the Cuisine of America is McDonald's. Its Slanderous, Vicious, and Spiteful.

the main point here is WHY did the admin in question DELETE THE HISTORY???

and no, it is NOT """"Resolved"""" until that problem is addressed.

and I TRIED discussing it with that user directly and my account was LOCKED

THAT USER IS NOT OPEN FOR DISCUSSION OR DDEBATE, THAT ADMIN SUFFERS THE GOD-COMPLEX, AND LOVCKED ME FROM EVEN EDITING MY OWN PAGE, HENCE THE REASON I HAD TO WAIT TO BE UNBANNED TO POST HERE, AND I AM NOT LEVING HERE TO BACK AND BECOME CORRUPT-ADMIN FODDER BACK AON THE TOPIC PAGE UNTIL THIUS MATTER IS RESOLVED BETWEEN BORGQUEEN AND MYSELF AS i I WILL NOT SUBJEGATE MYSELF TO ANY FURTHER DISCRIMINATION, HAZING, OR PERSONAL VENDETTAS""""

Not likely to """"get"""" it eh buddy?

listen up, You will delete my User page and account from the wiki, grommet, you are not going to """"lock """" me and keep my name, content or profile.

I am out of this facade which is Wikipedia for good.

delete it all, NOW. grommet

""",0,0,0,0,0,0
78,009b3b15f1ada72f,"His name was Troy Tedford, not Troy Telford. I am looking at his orginal Discharge papers right now. I also have his orginal purple heart with 2 olc. The man was a war hero in the biggest World War ever. I myself am a Historian. History degree recieved Dec of 04 from ATU.",0,0,0,0,0,0
79,009cb63b1bd5daf9,It is interesting to note that both aircraft landed at the same airfield in Hawaii.,0,0,0,0,0,0
80,009ce66bcd5de288,Thanks for fixing that! Again an exquisite picture.,0,0,0,0,0,0
81,009df88828f523c4,", and man has also created new words even after modern languages have already been established",0,0,0,0,0,0
82,00a00eb46f78b1d2,some type and are on a soap box,0,0,0,0,0,0
83,00a1aabcab9d44a0,"""
Yes they are indeed.  I've replaced that second one with a summary of Women's rights  talk """,0,0,0,0,0,0
84,00a216c00b90ce88,"Gore response 

Can anybody find Gore's response to Bush's malaprop? Why didn't Gore, as the inventor of the darn thing, club him silly after that one?",0,0,0,0,0,0
85,00a317acddff8a62,"""

Neither of the two added cites support the assertion: """"Misconception: Hyphens and dashes are the same glyphs"""".  It remains unsourced, and as near as I can tell there's only one person making this claim, despite all the claims of """"consensus"""". Unsourced material gets removed.  That's wiki policy, I've given you a month to find a source or reword the entry so that it reflects what the sources actually say.  I'm restoring the citation needed tag, and if there's no source in a day or so the entry will be removed.    """,0,0,0,0,0,0
86,00a7d82371e10c5d,"""

14.07.09 """"I don't know how that got to be but i'm a big supporter of the X-files and i've like seen almost every episode and not once did it mention Mulder being the father of Scull'y baby""""

Can't have watched very carefully can you? William being Mulder's son is frequently referenced to in the final episode. Just off the top of my head:

Guard: """"What are you thinking about?""""
Mulder: """"My son. His mother.""""

Scully: """"Our son, Mulder ...I gave him up. Our son. I was so afraid you could never forgive me.""""

Not to mention the meaningful looks that Mulder and Scully give each other when the officiator at the hearing asks, """"Agent Scully, isn't it true that you and Mulder were lovers, and you got pregnant and had his love child?""""""",0,0,0,0,0,0
87,00ab1b314832a2d9,Could you clarify?  Do you want me to start an RFC?  I don't see that one was listed in the page history of Talk:Rasmussen Reports.,0,0,0,0,0,0
88,00ab65775c601cf9,Atheism is full of bias shit,1,0,0,0,0,0
89,00aca5068fb3fd6c,"Thanks for that. I'll take a deep breath and have a go at an intro tomorrow. I identified the source of the phrase London over the border, and showed that the boundary is contested in the footnote. I've clarified the diaspora section, and will justify the statements by reference to the Victoria History articles on West Ham and East Ham. Hopefully, I'll struggle to a justification without substantially changing the outcome of the previous discussions. Then move onto to standardising the references, probably section by section.",0,0,0,0,0,0
90,00ad06b94e4aafd2,"German Article of the day

Dear Jimbo, German wikipedia is proud to present the article of the day: http://de.wikipedia.org/wiki/Wikipedia:Hauptseite . Really thrilling, really amazing, worth a glimpse: http://de.wikipedia.org/wiki/Fremdk%C3%B6rper_in_Anus_und_Rektum You might improve your German reading it, there's a lot to learn.

Yours sincerly",0,0,0,0,0,0
91,00ae1b3f651b07fe,Block evading IP blocked. Guy (),0,0,0,0,0,0
92,00ae7def4f2df069,I see that it has a number of  citations on PubMed.,0,0,0,0,0,0
93,00afb4dec99a231f,Hey why you are spreading misconceptions and trying to spread false information to the people.You not even know who won the battle and who lost.you are the cheapest person on the earth.Bloody ignorant fool.Check sources before spreading rumors,1,0,0,0,0,0
94,00b211fa0c65d328,"2005 (UTC)

  15:59, 17 December",0,0,0,0,0,0
95,00b25b1226d6c6b2,"Because otherwise is POV, look at Flemish (linguistics) case.",0,0,0,0,0,0
96,00b9c08a7c708e0a,"Another question, does this style information stripping occur only whenever a shape itself is edited, or for less intrusive edits, such as moving a shape around? If even highlighting and selecting the shape in Inkscape makes it unusable, then I shouldn't even be messing with Inkscape at all.",0,0,0,0,0,0
97,00bb215d07a16712,"I can see that you have been running around several TALK pages accusing me and several others of EDIT WARS. Please go on and prove the same or else you will be the first one to be blocked. Moreover, you cannot prove your POV and when defeated, going around making accusations is a good way out. Communist? -",0,0,0,0,0,0
98,00c0b8ed05ed7833,"Fuck off

You are NOT an administrator. You DON'T have the authority to tell me what to do.",1,0,1,0,0,0
99,00c1c8d3384b48ff,"""

 Orangemike 

Time to move on to collateral targets.  I suggest User:FisherQueen, the """"girl"""" who protected him.""",0,0,0,0,0,0
100,00c41d6b52961339,Will you make the change to both engineering articles?,0,0,0,0,0,0
101,00cad54d1045f2ee,"February 2014 (UTC)
Comment did the proposal change or something? Someone added requested move banner to this section, when it's clearly not one.  70.50.148.248  17:50, 7",0,0,0,0,0,0
